,發生時間,發生地點,死亡受傷人數,車種,經度,緯度,data_id
771,109年05月31日 05時37分00秒,新北市瑞芳區106線道路前0.0公尺,死亡1;受傷0,普通重型-機車,121.77621200000002,25.040389,109a1771
772,109年05月31日 05時52分00秒,彰化縣鹿港鎮永安里自由路 / 彰化縣鹿港鎮永安里中正路,死亡1;受傷0,普通重型-機車;遊覽車-大客車,120.43701100000001,24.061094,109a1772
773,109年05月31日 10時58分00秒,新北市三峽區中園街189號前0.0公尺,死亡1;受傷1,自用-小客車;普通重型-機車;普通重型-機車;乘客-人,121.36711799999999,24.921226,109a1773
774,109年05月31日 23時23分00秒,臺北市松山區民生東路4段 / 臺北市松山區光復北路,死亡1;受傷0,民營公車-大客車;普通重型-機車,121.55524,25.058235999999997,109a1774
775,109年06月01日 07時45分00秒,高雄市左營區博愛三路前0.0公尺,死亡1;受傷0,普通重型-機車;普通重型-機車,120.30625400000001,22.676471,109a1775
776,109年06月01日 08時41分00秒,高雄市三民區自由一路 / 高雄市三民區北平一街,死亡1;受傷2,營業用-小貨車(含客、貨兩用);普通重型-機車;普通重型-機車;普通重型-機車,120.309128,22.649813,109a1776
777,109年06月01日 11時03分00秒,新北市板橋區新北市板橋區環河西路4段與華江五路,死亡2;受傷0,自用-大貨車;大型重型1(550C.C.以上)-機車;大型重型1(550C.C.以上)-機車,121.485541,25.022253,109a1777
778,109年06月01日 16時06分00秒,雲林縣元長鄉鹿南村中洽路與明鹿路口,死亡1;受傷0,普通重型-機車;自用-小客車,120.374668,23.644045000000002,109a1778
779,109年06月02日 03時47分16秒,臺南市北區中華北路二段鄭仔寮橋,死亡1;受傷1,普通重型-機車;乘客-人,120.209148,23.022292,109a1779
780,109年06月02日 05時51分00秒,花蓮縣花蓮市林森路口 / 花蓮縣花蓮市鎮國街口,死亡1;受傷0,普通重型-機車;計程車-小客車,121.59835700000001,23.976738,109a1780
781,109年06月02日 06時10分00秒,彰化縣彰化市國道3號 200公里300.0公尺處北側向路肩,死亡1;受傷0,自用-小客車;其他人-人,120.566336,24.105133,109a1781
782,109年06月02日 07時25分00秒,屏東縣長治鄉水源路175號前0.0公尺,死亡1;受傷0,自用-小客車;普通重型-機車;自用-小客車;自用-小客車,120.55930500000001,22.697525,109a1782
783,109年06月02日 10時00分00秒,嘉義縣東石鄉西崙村栗子崙612號前,死亡1;受傷0,普通重型-機車;營業用-大貨車,120.18794799999999,23.427264,109a1783
784,109年06月02日 10時34分19秒,花蓮縣吉安鄉福興路北側 / 花蓮縣吉安鄉舊村一街,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用),121.56465700000001,23.965853,109a1784
785,109年06月02日 14時45分00秒,屏東縣新埤鄉屏189線近砂崙橋南端,死亡1;受傷1,自用-大貨車;自用-小客車;普通重型-機車;其他人-人,120.549874,22.470188,109a1785
786,109年06月02日 16時10分00秒,花蓮縣壽豐鄉豐坪路3段前0.0公尺,死亡1;受傷2,自用-小客車;乘客-人;乘客-人,121.54842099999999,23.890258,109a1786
787,109年06月02日 18時17分28秒,臺南市麻豆區北勢里新生北路與南55線路口,死亡1;受傷0,腳踏自行車-慢車;自用-小客車,120.24767,23.189999,109a1787
788,109年06月02日 20時16分00秒,臺中市西屯區協和里安和路3-1號前0.0公尺,死亡1;受傷0,大型重型1(550C.C.以上)-機車;行人-人,120.618199,24.162588,109a1788
789,109年06月02日 22時36分00秒,新北市鶯歌區新北市鶯歌區八德路7之1號對面,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用),121.337994,24.948643,109a1789
790,109年06月03日 06時50分00秒,宜蘭縣宜蘭市東港路2段口 / 宜蘭縣宜蘭市東港路2段口,死亡1;受傷1,普通輕型-機車;普通重型-機車,121.766752,24.751684,109a1790
791,109年06月03日 06時53分00秒,嘉義縣大林鎮三村里橋子頭與早知路路口,死亡1;受傷0,普通重型-機車;自用-小客車,120.46678700000001,23.620679,109a1791
792,109年06月03日 07時54分00秒,苗栗縣頭份市正興路與防汛道路口,死亡1;受傷1,自用-小客車;普通重型-機車,120.893404,24.669967,109a1792
793,109年06月03日 10時31分10秒,南投縣草屯鎮碧洲里草溪路68巷7號,死亡1;受傷0,普通重型-機車;自用-曳引車,120.663789,23.949555,109a1793
794,109年06月03日 19時34分00秒,臺南市永康區王行里龍國街501號,死亡1;受傷1,普通重型-機車;行人-人,120.2704,23.03221,109a1794
795,109年06月04日 02時10分50秒,新竹市東區經國路一段158號附近,死亡1;受傷0,行人-人;自用-小客車,120.98892099999999,24.815498,109a1795
796,109年06月04日 07時42分00秒,臺南市鹽水區水秀里土庫2之23號對面(南74線2.5公里處)),死亡1;受傷1,普通重型-機車;普通重型-機車,120.28098200000001,23.326923999999998,109a1796
797,109年06月04日 08時02分00秒,新北市石門區新北市石門區台2線道路台二線25.6公里處,死亡1;受傷0,自用-小客車;行人-人,121.571389,25.268611,109a1797
798,109年06月04日 08時35分00秒,雲林縣麥寮鄉瓦窯村霄仁與產業道路口,死亡1;受傷1,普通重型-機車;自用-小客車;乘客-人,120.267744,23.750657999999998,109a1798
799,109年06月04日 09時08分00秒,高雄市小港區東亞南路 / 高雄市小港區平和七路,死亡1;受傷0,營業用-半聯結車;普通重型-機車,120.33216000000002,22.561835000000002,109a1799
800,109年06月04日 09時29分00秒,桃園市楊梅區梅高路二段電桿55B1718DD27(Q109060082),死亡1;受傷0,普通輕型-機車,121.14631499999999,24.940409,109a1800
801,109年06月04日 09時37分00秒,桃園市中壢區龍岡路3段口 / 桃園市中壢區龍岡路3段口,死亡1;受傷1,普通重型-機車;普通重型-機車,121.23369199999999,24.938352,109a1801
802,109年06月04日 12時48分56秒,苗栗縣三義鄉台13線 54公里600.0公尺處附近向爬坡,死亡2;受傷3,自用-小客車;自用-曳引車;乘客-人;乘客-人;乘客-人;乘客-人,120.73903,24.360817,109a1802
803,109年06月04日 14時23分19秒,雲林縣二崙鄉大同村大同路63-1號前路口,死亡1;受傷1,普通重型-機車;自用-小客車,120.369653,23.786427,109a1803
804,109年06月04日 22時35分00秒,臺東縣成功鎮中山路與中山東路口,死亡1;受傷0,民營客運-大客車;普通重型-機車,121.37958200000001,23.099954,109a1804
805,109年06月05日 04時16分00秒,高雄市鳳山區國泰路2段 / 高雄市鳳山區五權南路,死亡1;受傷0,自用-小客車;普通重型-機車,120.351564,22.617442999999998,109a1805
806,109年06月05日 06時20分00秒,屏東縣長治鄉水源路101-1號,死亡1;受傷0,腳踏自行車-慢車;自用-小客車,120.57351399999999,22.702064,109a1806
807,109年06月05日 09時34分00秒,高雄市前鎮區武慶一路 / 高雄市前鎮區永豐路,死亡1;受傷0,自用-小貨車(含客、貨兩用);行人-人,120.33338700000002,22.607201,109a1807
808,109年06月05日 11時37分00秒,桃園市桃園區力行路389號前0.0公尺附近,死亡1;受傷0,自用-小客車;普通重型-機車,121.296171,24.998398,109a1808
809,109年06月05日 12時10分56秒,南投縣竹山鎮富州里集山路1段-集集大橋,死亡1;受傷0,自用-小貨車(含客、貨兩用);自用-小貨車(含客、貨兩用),120.763051,23.816841,109a1809
810,109年06月05日 16時35分00秒,臺南市中西區中華西路2段附近 / 臺南市中西區府前路口,死亡1;受傷0,自用-大貨車;普通重型-機車,120.18694599999999,22.992601999999998,109a1810
811,109年06月05日 21時36分00秒,彰化縣永靖鄉瑚璉村中山路2段197號前0.0公尺前,死亡1;受傷0,普通重型-機車,120.55116899999999,23.922017,109a1811
812,109年06月05日 23時50分50秒,桃園市龍潭區中興路九龍段口 / 桃園市龍潭區中興路九龍段口,死亡1;受傷0,普通重型-機車,121.249577,24.880503,109a1812
813,109年06月06日 03時18分00秒,屏東縣長治鄉中山路145號高朗幹38電桿,死亡1;受傷0,普通重型-機車,120.57715,22.713204,109a1813
814,109年06月06日 07時00分00秒,新北市淡水區新北市淡水區關渡橋道路與關渡橋道路430047燈桿往臺北市引道,死亡1;受傷1,自用-小客車;普通重型-機車;乘客-人,121.45776599999999,25.097622,109a1814
815,109年06月06日 13時41分00秒,南投縣魚池鄉魚池街口 / 南投縣魚池鄉魚池街口,死亡1;受傷0,普通重型-機車;自用-小客車,120.935034,23.898908,109a1815
816,109年06月06日 15時16分00秒,屏東縣佳冬鄉台17線269K北上車道,死亡1;受傷0,普通重型-機車,120.562941,22.410186,109a1816
817,109年06月07日 03時07分36秒,花蓮縣新城鄉北三棧119-6號7-11與花8線口內車道,死亡1;受傷0,行人-人;自用-小貨車(含客、貨兩用),121.633343,24.113575,109a1817
818,109年06月07日 16時46分57秒,屏東縣林邊鄉文化路26號前0.0公尺,死亡1;受傷0,普通重型-機車,120.52833400000002,22.4626,109a1818
819,109年06月08日 03時06分00秒,臺北市中山區中山橋前0.0公尺,死亡1;受傷0,自用-小客車,121.524805,25.073884,109a1819
820,109年06月08日 10時36分00秒,新北市新莊區新北市新莊區壽山路264408號燈桿前,死亡1;受傷6,自用-大貨車;自用-小客車;普通重型-機車;普通重型-機車;乘客-人;乘客-人;乘客-人,121.41859699999999,25.029608,109a1820
821,109年06月08日 11時30分00秒,屏東縣長治鄉水源路119之6號前0.0公尺,死亡1;受傷3,自用-小客車;自用-小客車;乘客-人;乘客-人,120.572107,22.701891,109a1821
822,109年06月08日 17時50分00秒,屏東縣萬丹鄉四維村四維東路286號附近,死亡1;受傷0,普通重型-機車,120.496377,22.598178,109a1822
823,109年06月08日 19時00分14秒,臺南市南區明興路1181巷115之2號前0.0公尺,死亡1;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車;普通重型-機車,120.19145900000001,22.925201,109a1823
824,109年06月08日 23時51分00秒,臺中市烏日區路燈18863,死亡1;受傷0,自用-小客車,120.64431299999998,24.112306,109a1824
825,109年06月09日 00時13分00秒,高雄市茄萣區崎漏里正順東路崎漏317路燈號前0.0公尺,死亡1;受傷0,普通重型-機車,120.2025,22.88065,109a1825
826,109年06月09日 07時52分00秒,臺中市豐原區朴子里萬順一街70巷前0.0公尺,死亡1;受傷0,普通重型-機車,120.7601,24.278788,109a1826
827,109年06月09日 12時10分49秒,花蓮縣豐濱鄉台11線 67公里600.0公尺處東側向內側,死亡1;受傷1,自用-小客車;自用-大貨車;乘客-人,121.496048,23.456909,109a1827
828,109年06月09日 15時15分00秒,新北市坪林區新北市坪林區北宜公路32.7公里處,死亡1;受傷0,普通重型-機車,121.72023100000001,24.901738,109a1828
829,109年06月09日 17時14分00秒,彰化縣線西鄉頂犁村和線路 / 彰化縣線西鄉頂犁村草豐路,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車,120.47612,24.124633,109a1829
830,109年06月09日 17時19分00秒,臺南市學甲區秀昌里育英路020313號路燈桿前,死亡1;受傷0,普通重型-機車,120.175574,23.236984,109a1830
831,109年06月10日 05時38分00秒,桃園市新屋區後庄里東福路2段596號前0.0公尺,死亡1;受傷0,普通重型-機車,121.08283,24.976474,109a1831
832,109年06月10日 07時01分00秒,高雄市湖內區中山路1段 / 高雄市湖內區環球北路,死亡1;受傷0,營業用-曳引車;行人-人,120.248329,22.882424,109a1832
833,109年06月10日 07時37分00秒,新竹市香山區景觀大道與中華路四段411巷38弄口,死亡1;受傷0,自用-小客車;行人-人,120.95259899999999,24.772717999999998,109a1833
834,109年06月10日 08時37分00秒,新竹縣湖口鄉勝利路2段附近 / 新竹縣湖口鄉榮光路口,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車,121.01745,24.855853,109a1834
835,109年06月10日 08時38分00秒,嘉義縣鹿草鄉西井村縣163線21.5公里附近,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用),120.302274,23.400171,109a1835
836,109年06月10日 10時22分00秒,高雄市左營區明誠二路342號前0.0公尺,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車,120.3,22.62716,109a1836
837,109年06月10日 11時13分00秒,彰化縣彰化市石牌里彰南路6段 / 彰化縣彰化市石牌里石牌路1段,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車,120.618353,24.05945,109a1837
838,109年06月10日 17時02分10秒,臺南市佳里區文新里育善街口 / 臺南市佳里區文新里同心街口,死亡1;受傷1,普通重型-機車;自用-小客車;乘客-人,120.16944299999999,23.160742000000003,109a1838
839,109年06月10日 19時30分00秒,南投縣草屯鎮石川里石川路(電線桿:味全幹27),死亡1;受傷0,自用-小客車;行人-人,120.65919699999999,23.992778,109a1839
840,109年06月10日 20時34分06秒,金門縣金湖鎮太湖路一段太武圓環,死亡1;受傷0,自用-小客車,118.396028,24.453464,109a1840
841,109年06月10日 23時35分00秒,臺東縣鹿野鄉台9線 340公里100.0公尺處南側,死亡1;受傷1,自用-小客車;乘客-人;乘客-人,121.09963400000001,22.899435999999998,109a1841
842,109年06月11日 00時42分00秒,高雄市新興區中山一路漢民008路燈號前0.0公尺,死亡1;受傷0,普通重型-機車,120.30165600000001,22.6282,109a1842
843,109年06月11日 08時29分31秒,桃園市平鎮區民族路3段95號前0.0公尺,死亡1;受傷0,普通重型-機車;營業用-曳引車,121.19568999999998,24.957020999999997,109a1843
844,109年06月11日 10時22分00秒,嘉義縣太保市太保里太保160-50號東側路口,死亡1;受傷0,普通重型-機車;自用-小客車,120.339499,23.46818,109a1844
845,109年06月11日 12時16分19秒,嘉義縣太保市春珠里嘉44線、嘉49線路口,死亡1;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車;乘客-人,120.32987800000001,23.445685,109a1845
846,109年06月11日 16時30分00秒,新北市蘆洲區新北市蘆洲區民族路292號,死亡1;受傷1,行人-人;普通重型-機車,121.477926,25.089748,109a1846
847,109年06月11日 21時50分38秒,花蓮縣萬榮鄉西林村12鄰產業道路前0.0公尺,死亡1;受傷0,普通重型-機車,121.342754,23.855071,109a1847
848,109年06月12日 01時38分00秒,臺北市士林區仰德大道1段前0.0公尺,死亡1;受傷0,普通重型-機車,121.536555,25.105180999999998,109a1848
849,109年06月12日 08時51分00秒,高雄市三民區鼎力路130號前0.0公尺,死亡1;受傷1,普通重型-機車;民營客運-大客車;乘客-人,120.322078,22.665557,109a1849
850,109年06月12日 09時47分33秒,屏東縣崁頂鄉中正路段,死亡1;受傷0,普通重型-機車,120.52196,22.522125,109a1850
851,109年06月12日 11時59分00秒,桃園市中壢區民族路3段220號前0.0公尺,死亡1;受傷0,自用-小貨車(含客、貨兩用);行人-人,121.19320800000001,24.958228,109a1851
852,109年06月12日 13時40分00秒,新北市坪林區新北市坪林區北宜公路32.8公里處,死亡1;受傷0,普通重型-機車,121.72023100000001,24.901738,109a1852
853,109年06月13日 06時06分00秒,桃園市龜山區國道1號 42公里200.0公尺處北側向外側,死亡1;受傷0,營業用-大貨車;營業用-半聯結車,121.355019,25.064693,109a1853
854,109年06月13日 10時13分00秒,臺南市仁德區國道1號 331公里700.0公尺處南側,死亡1;受傷1,自用-小貨車(含客、貨兩用);乘客-人,120.25287800000001,22.934447,109a1854
855,109年06月13日 11時46分00秒,高雄市鳳山區中山東路 / 高雄市鳳山區環河街,死亡1;受傷0,普通重型-機車;自用-小客車,120.383356,22.624657,109a1855
856,109年06月13日 12時08分27秒,南投縣草屯鎮中山里成功路口 / 南投縣草屯鎮碧山南路,死亡1;受傷0,普通輕型-機車;自用-小客車,120.680319,23.978096,109a1856
857,109年06月13日 15時20分00秒,新竹縣關西鎮竹118線32.2K東向西車道,死亡1;受傷1,大型重型1(550C.C.以上)-機車;自用-小客車;自用-小客車,121.203441,24.778366000000002,109a1857
858,109年06月13日 21時19分00秒,高雄市鳳山區自強一路 / 高雄市鳳山區南光街,死亡1;受傷1,自用-大貨車;普通輕型-機車;乘客-人,120.3284,22.59215,109a1858
859,109年06月13日 22時05分22秒,桃園市大溪區台7線 23公里附近,死亡1;受傷0,普通重型-機車,121.364296,24.789689000000003,109a1859
860,109年06月14日 05時40分00秒,新北市五股區新北市五股區疏洪一路804584燈桿永安橋下往三重,死亡1;受傷0,普通重型-機車,121.458371,25.075385,109a1860
861,109年06月14日 05時42分00秒,屏東縣屏東市大連路14-3號前0.0公尺附近,死亡1;受傷1,自用-小客車;行人-人;普通重型-機車;自用-小客車;自用-小貨車(含客、貨兩用);乘客-人,120.509358,22.684392000000003,109a1861
862,109年06月14日 14時37分00秒,新竹市東區中華路二段與東大路一段,死亡1;受傷0,普通重型-機車;自用-小客車;自用大客車-大客車,120.97531399999998,24.804342000000002,109a1862
863,109年06月14日 15時55分02秒,新竹縣寶山鄉國道3號 98公里300.0公尺處南側向外側,死亡1;受傷1,自用-小客車;民營客運-大客車;乘客-人,121.01137800000001,24.75597,109a1863
864,109年06月14日 21時54分00秒,桃園市楊梅區員本里民有路1段582號前0.0公尺,死亡1;受傷0,自用-小貨車(含客、貨兩用),121.110017,24.941699,109a1864
865,109年06月15日 00時15分00秒,高雄市小港區沿海三路近號前0.0公尺,死亡1;受傷0,自用-小客車;營業用-半聯結車,120.37336,22.536138,109a1865
866,109年06月15日 07時26分13秒,苗栗縣竹南鎮大埔里科學路口 / 苗栗縣竹南鎮大埔里科中路口,死亡1;受傷3,自用-小客車;普通重型-機車;普通重型-機車;普通重型-機車,120.914502,24.713728,109a1866
867,109年06月15日 08時36分03秒,花蓮縣新城鄉縣193線 2.9公里附近,死亡1;受傷0,自用-小客車;自用-小客車,121.613027,24.07656,109a1867
868,109年06月15日 13時15分51秒,新竹縣湖口鄉台一線山崎陸橋(南下車道),死亡1;受傷0,自用-小客車,121.043605,24.877975,109a1868
869,109年06月15日 17時50分00秒,嘉義縣六腳鄉蘇厝村蘇厝寮38之2號旁產業道路,死亡1;受傷0,普通重型-機車,120.29851799999999,23.55794,109a1869
870,109年06月15日 18時10分00秒,彰化縣二林鎮西斗里新湖巷前0.0公尺,死亡1;受傷1,普通重型-機車;自用-小客車;乘客-人,120.4074,23.90015,109a1870
871,109年06月15日 20時12分00秒,臺中市西屯區西平里福星路 / 臺中市西屯區西平里福星北路,死亡1;受傷0,自用-小客車;普通重型-機車,120.644821,24.182356,109a1871
872,109年06月16日 07時29分00秒,新北市板橋區新北市板橋區文化路與懷德街,死亡1;受傷1,普通重型-機車;自用-小客車;普通重型-機車,121.469971,25.026891,109a1872
873,109年06月16日 08時55分00秒,基隆市中正區調和街124號前0.0公尺,死亡1;受傷1,普通重型-機車;乘客-人,121.796862,25.134415,109a1873
874,109年06月16日 17時25分07秒,臺南市七股區台17線 161公里附近向路肩,死亡1;受傷1,普通重型-機車;乘客-人,120.131533,23.112159,109a1874
875,109年06月16日 19時39分00秒,桃園市蘆竹區南竹路3段口 / 桃園市蘆竹區南竹路3段口,死亡1;受傷0,自用-大貨車;普通重型-機車,121.27420900000001,25.032923999999998,109a1875
876,109年06月16日 21時13分27秒,花蓮縣吉安鄉海岸路口 / 花蓮縣吉安鄉南海一街,死亡1;受傷0,普通重型-機車,121.593717,23.957698,109a1876
877,109年06月17日 06時56分00秒,嘉義市西區福全里高鐵大道120號前0.0公尺前,死亡1;受傷0,自用-小客車,120.430457,23.477708,109a1877
878,109年06月17日 06時57分05秒,南投縣竹山鎮延平里集山路3段南側 / 南投縣竹山鎮延平里延平一路東側,死亡1;受傷0,自用-大貨車;腳踏自行車-慢車;普通重型-機車,120.703972,23.764982,109a1878
879,109年06月17日 10時02分05秒,桃園市中壢區環西路2段口 / 桃園市中壢區中正路口,死亡1;受傷0,自用-小客車;行人-人,121.20798400000001,24.961545,109a1879
880,109年06月17日 17時06分00秒,臺中市大安區中庄里中山南路413巷前0.0公尺,死亡1;受傷1,普通重型-機車;自用-小客車,120.584352,24.34918,109a1880
881,109年06月17日 18時13分00秒,高雄市仁武區鳳仁路322號前0.0公尺,死亡1;受傷0,普通重型-機車,120.33868899999999,22.712296,109a1881
882,109年06月18日 07時13分00秒,臺北市內湖區南京東路6段 / 臺北市內湖區舊宗路1段,死亡1;受傷0,普通重型-機車;遊覽車-大客車,121.581565,25.056978,109a1882
883,109年06月18日 08時15分00秒,高雄市前鎮區武慶一路 / 高雄市前鎮區永豐路,死亡1;受傷1,普通重型-機車;計程車-小客車;乘客-人,120.3256,22.60012,109a1883
884,109年06月18日 16時50分00秒,高雄市苓雅區凱旋二路 / 高雄市苓雅區凱旋二路,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用);自用-小貨車(含客、貨兩用),120.32451,22.62203,109a1884
885,109年06月19日 04時32分45秒,桃園市龍潭區龍星里神龍路口 / 桃園市龍潭區龍星里新龍路口,死亡1;受傷1,普通重型-機車;行人-人,121.21381399999999,24.859426000000003,109a1885
886,109年06月19日 08時24分00秒,彰化縣花壇鄉三春村彰員路1段536號前0.0公尺前,死亡1;受傷0,自用-小客車;普通重型-機車;自用-小貨車(含客、貨兩用),120.568032,24.014309,109a1886
887,109年06月19日 09時10分00秒,臺北市北投區學園路1號前0.0公尺,死亡1;受傷1,計程車-小客車;普通重型-機車;普通重型-機車;普通重型-機車;自用-小客車,121.46595,25.129018,109a1887
888,109年06月19日 12時23分00秒,彰化縣鹿港鎮頭南里頂草路3段326弄前0.0公尺,死亡1;受傷0,腳踏自行車-慢車,120.47049399999999,24.099455,109a1888
889,109年06月19日 14時08分21秒,宜蘭縣宜蘭市191縣道路東側 / 宜蘭縣宜蘭市黎明路口,死亡1;受傷0,普通重型-機車,121.77186999999999,24.743497,109a1889
890,109年06月19日 18時22分00秒,臺南市新市區社內里區道南135線社內177號前0.0公尺附近,死亡1;受傷0,普通重型-機車;自用-小客車,120.27805900000001,23.0756,109a1890
891,109年06月19日 23時32分00秒,桃園市楊梅區永美路270號附近,死亡1;受傷0,普通重型-機車;普通重型-機車,121.182973,24.918298,109a1891
892,109年06月20日 01時30分00秒,苗栗縣三灣鄉苗124乙線2.5公里處。,死亡1;受傷2,自用-小客車;乘客-人;乘客-人,120.999098,24.634867,109a1892
893,109年06月20日 02時39分00秒,屏東縣長治鄉信義路大同31桿處,死亡1;受傷1,普通重型-機車;乘客-人,120.580317,22.681735,109a1893
894,109年06月20日 08時00分01秒,南投縣埔里鎮大湳里中山路一段376號前0.0公尺北側,死亡1;受傷0,腳踏自行車-慢車;自用-小客車,120.97783999999999,23.97198,109a1894
895,109年06月20日 19時10分00秒,桃園市大園區中華路575號前0.0公尺,死亡1;受傷0,電動自行車-慢車;自用-小貨車(含客、貨兩用),121.211124,25.075269,109a1895
896,109年06月20日 23時14分00秒,臺北市萬華區華江橋往新北市 / 臺北市萬華區華江橋機車道,死亡1;受傷1,普通重型-機車;行人-人,121.49489399999999,25.038295,109a1896
897,109年06月21日 11時23分00秒,桃園市桃園區國強一街口 / 桃園市桃園區國道二號橋下便道口,死亡1;受傷0,普通重型-機車;營業用-小貨車(含客、貨兩用),121.28226299999999,24.991907,109a1897
898,109年06月21日 14時54分00秒,桃園市楊梅區上田里高鐵南路7段口 / 桃園市楊梅區楊新路4段口,死亡1;受傷2,普通重型-機車;自用-小客車;乘客-人,121.121173,24.943001000000002,109a1898
899,109年06月21日 23時35分47秒,新竹市北區東大路三段與東大路三段403巷口,死亡1;受傷0,自用-小客車;普通重型-機車,120.941728,24.83672,109a1899
900,109年06月22日 02時31分00秒,新北市金山區新北市金山區臺2甲線道路7.5K(往金山),死亡1;受傷0,普通重型-機車,121.58667700000001,25.189110999999997,109a1900
901,109年06月22日 08時46分11秒,苗栗縣後龍鎮西濱南下側車道109.8公里附近,死亡1;受傷0,普通重型-機車,120.72008500000001,24.577167000000003,109a1901
902,109年06月22日 23時28分00秒,臺南市南區健康路2段南側 / 臺南市南區三官路,死亡1;受傷0,自用-小客車;普通重型-機車,120.19382,22.981474,109a1902
903,109年06月23日 00時52分00秒,新竹市香山區景觀大道慢車道往竹縣,死亡1;受傷5,行人-人;普通重型-機車;普通重型-機車;普通重型-機車;乘客-人;乘客-人,120.95405900000002,24.77668,109a1903
904,109年06月23日 06時22分00秒,桃園市蘆竹區八德一路1310984號燈桿-V109060454,死亡1;受傷1,自用-小客車;自用-小客車,121.34515400000001,25.065914000000003,109a1904
905,109年06月23日 07時10分00秒,雲林縣土庫鎮新庄里台19線TS10.5B79號電桿前,死亡1;受傷0,自用-小客車,120.34731200000002,23.743896,109a1905
906,109年06月23日 08時56分00秒,臺南市西港區省道臺19線附近 / 臺南市西港區區道南45線附近,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用),120.192328,23.143075,109a1906
907,109年06月23日 08時59分00秒,屏東縣屏東市公館里復興南路1段643-1號附近,死亡1;受傷0,自用-小貨車(含客、貨兩用);行人-人,120.48575600000001,22.640953,109a1907
908,109年06月23日 10時10分00秒,花蓮縣鳳林鎮平園路口 / 花蓮縣鳳林鎮平漢路口,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車,121.46820100000001,23.771607,109a1908
909,109年06月23日 11時40分00秒,臺中市潭子區聚興里環中東路1段前0.0公尺,死亡1;受傷0,自用-小貨車(含客、貨兩用);行人-人,120.72263999999998,24.191998,109a1909
910,109年06月23日 15時35分00秒,桃園市楊梅區高榮里幼獅路2段242號前0.0公尺口,死亡1;受傷0,自用-小客車;普通重型-機車,121.16904699999999,24.93561,109a1910
911,109年06月23日 15時37分11秒,南投縣埔里鎮中正路口 / 南投縣埔里鎮南興街口,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用),120.97236399999998,23.960064000000003,109a1911
912,109年06月23日 16時15分00秒,臺北市內湖區成功路2段 / 臺北市內湖區民權東路6段,死亡1;受傷0,自用-小客車;行人-人,121.587754,25.067646,109a1912
913,109年06月24日 04時01分00秒,臺中市龍井區忠和里西濱路三段 / 臺中市龍井區忠和里海尾路,死亡1;受傷0,腳踏自行車-慢車;營業用-大貨車,120.52239099999998,24.2164,109a1913
914,109年06月24日 05時32分00秒,屏東縣萬巒鄉萬全村褒忠路2號對面,死亡1;受傷1,普通重型-機車;乘客-人,120.58218899999999,22.57033,109a1914
915,109年06月24日 05時34分00秒,彰化縣員林市東和里員水路2段564號前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小客車;自用-小貨車(含客、貨兩用),120.57975,23.962606,109a1915
916,109年06月24日 15時04分00秒,新竹市香山區五福路2段口 / 新竹市香山區柯湳一街,死亡1;受傷2,普通重型-機車;普通重型-機車;乘客-人,120.953998,24.75467,109a1916
917,109年06月24日 20時29分56秒,新竹縣竹東鎮中興路2段220號前0.0公尺附近,死亡1;受傷0,普通重型-機車;普通重型-機車;普通重型-機車,121.06143999999999,24.761372,109a1917
918,109年06月25日 04時45分00秒,高雄市鳳山區五甲二路 / 高雄市鳳山區天興街,死亡1;受傷3,普通重型-機車;行人-人;乘客-人;乘客-人,120.32959,22.594292000000003,109a1918
919,109年06月25日 11時04分49秒,南投縣南投市嶺興路投139線39.5K處,死亡1;受傷0,普通重型-機車,120.67750500000001,23.917964,109a1919
920,109年06月25日 13時00分00秒,彰化縣永靖鄉瑚璉村東興路260弄前0.0公尺,死亡1;受傷0,自用-小客車;普通重型-機車,120.545817,23.931866,109a1920
921,109年06月25日 23時06分00秒,彰化縣線西鄉台61線 169公里北側向外側,死亡2;受傷0,自用-大貨車;乘客-人,120.450783,24.146582000000002,109a1921
922,109年06月26日 07時13分00秒,彰化縣田尾鄉睦宜村斗中路6號前0.0公尺,死亡1;受傷0,腳踏自行車-慢車;自用-小客車,120.554748,23.869760999999997,109a1922
923,109年06月26日 07時32分00秒,桃園市龍潭區中興路九龍段口 / 桃園市龍潭區中興路九龍段口,死亡2;受傷0,普通重型-機車;乘客-人,121.247349,24.87906,109a1923
924,109年06月26日 10時16分06秒,苗栗縣獅潭鄉百壽產業道路,死亡1;受傷0,普通重型-機車,120.948948,24.578914,109a1924
925,109年06月26日 10時43分00秒,雲林縣莿桐鄉麻園村雲54鄉道與產業道路,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用),120.53078799999999,23.765427,109a1925
